time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,shortwave_radiation
2024-07-18T21:00,29.3,81,0.0,0.0,1.56,0.0
2024-07-18T22:00,28.4,87,0.0,0.0,1.44,0.0
2024-07-18T23:00,26.4,96,0.0,0.0,1.14,0.0
2024-07-19T00:00,26.3,97,0.0,0.0,0.94,0.0
2024-07-19T01:00,26.0,98,0.0,0.0,0.81,0.0
2024-07-19T02:00,26.0,99,0.0,0.0,0.81,0.0
2024-07-19T03:00,26.1,98,0.0,0.0,0.81,0.0
2024-07-19T04:00,25.4,99,0.0,0.0,0.85,0.0
2024-07-19T05:00,25.5,99,0.0,0.0,0.58,0.0
2024-07-19T06:00,27.2,94,0.0,0.0,0.63,6.0
2024-07-19T07:00,27.6,92,0.0,0.0,0.91,82.0
2024-07-19T08:00,27.8,91,0.0,0.0,0.71,208.0
2024-07-19T09:00,27.9,90,0.0,0.0,0.5,356.0
2024-07-19T10:00,30.4,80,0.0,0.0,0.45,402.0
2024-07-19T11:00,30.4,80,0.0,0.0,1.12,354.0
2024-07-19T12:00,30.0,81,0.8,0.0,1.51,302.0
2024-07-19T13:00,29.6,84,1.9,0.0,1.93,360.0
2024-07-19T14:00,29.3,86,1.1,0.0,1.1,270.0
2024-07-19T15:00,28.8,90,2.4,0.0,1.8,168.0
2024-07-19T16:00,28.9,88,2.4,0.0,1.81,105.0
2024-07-19T17:00,29.2,90,1.4,0.0,0.86,87.0
2024-07-19T18:00,26.7,96,0.7,0.0,0.28,46.0
2024-07-19T19:00,26.6,96,0.4,0.0,1.12,24.0
2024-07-19T20:00,27.0,96,0.2,0.0,1.3,3.0
2024-07-19T21:00,27.1,96,0.0,0.0,1.24,0.0
2024-07-19T22:00,26.8,98,0.1,0.0,1.02,0.0
2024-07-19T23:00,25.8,99,0.0,0.0,0.82,0.0
2024-07-20T00:00,25.5,99,0.0,0.0,0.92,0.0
2024-07-20T01:00,25.2,99,0.0,0.0,0.81,0.0
2024-07-20T02:00,25.3,99,0.0,0.0,0.71,0.0
2024-07-20T03:00,25.3,98,0.0,0.0,0.4,0.0
2024-07-20T04:00,25.1,98,0.0,0.0,0.64,0.0
2024-07-20T05:00,24.9,97,0.0,0.0,0.5,0.0
2024-07-20T06:00,26.4,95,0.0,0.0,1.64,4.0
2024-07-20T07:00,26.0,95,0.0,0.0,1.63,34.0
2024-07-20T08:00,25.9,94,0.0,0.0,1.66,117.0
2024-07-20T09:00,26.0,91,0.0,0.0,1.0,304.0
2024-07-20T10:00,29.9,78,0.0,0.0,0.41,429.0
2024-07-20T11:00,29.8,78,0.0,0.0,0.3,612.0
2024-07-20T12:00,29.8,76,0.0,0.0,0.32,651.0
2024-07-20T13:00,32.5,64,0.0,0.0,0.71,689.0
2024-07-20T14:00,32.6,65,0.0,0.0,0.82,810.0
2024-07-20T15:00,32.7,64,0.0,0.0,0.81,580.0
2024-07-20T16:00,33.4,63,0.0,0.0,1.17,584.0
2024-07-20T17:00,33.2,64,0.0,0.0,1.61,335.0
2024-07-20T18:00,30.6,77,0.0,0.0,1.64,255.0
2024-07-20T19:00,30.6,80,0.0,0.0,1.81,111.0
2024-07-20T20:00,30.1,82,0.0,0.0,1.93,12.0
2024-07-20T21:00,30.0,85,0.0,0.0,1.7,0.0
2024-07-20T22:00,29.9,85,0.0,0.0,0.51,0.0
2024-07-20T23:00,27.8,95,0.0,0.0,0.63,0.0
2024-07-21T00:00,27.8,95,0.0,0.0,0.71,0.0
2024-07-21T01:00,27.3,98,0.0,0.0,0.7,0.0
2024-07-21T02:00,27.5,97,0.0,0.0,0.71,0.0
2024-07-21T03:00,27.6,96,0.0,0.0,0.61,0.0
2024-07-21T04:00,27.1,97,0.0,0.0,0.45,0.0
2024-07-21T05:00,27.2,98,0.0,0.0,0.51,0.0
2024-07-21T06:00,28.4,93,0.0,0.0,0.81,5.0
2024-07-21T07:00,28.8,92,0.0,0.0,0.71,78.0
2024-07-21T08:00,28.9,91,0.0,0.0,0.54,207.0
2024-07-21T09:00,28.8,91,0.0,0.0,0.89,373.0
2024-07-21T10:00,32.6,76,0.0,0.0,0.89,527.0
2024-07-21T11:00,32.7,74,0.0,0.0,1.14,574.0
2024-07-21T12:00,33.0,73,0.0,0.0,1.36,706.0
2024-07-21T13:00,34.5,67,0.1,0.0,1.58,633.0
2024-07-21T14:00,34.6,68,0.0,0.0,1.72,600.0
2024-07-21T15:00,34.8,67,0.0,0.0,1.84,537.0
2024-07-21T16:00,34.6,69,0.0,0.0,1.3,496.0
2024-07-21T17:00,34.9,68,0.0,0.0,1.0,374.0
2024-07-21T18:00,33.7,73,0.0,0.0,0.73,231.0
2024-07-21T19:00,33.0,83,0.0,0.0,1.36,94.0
2024-07-21T20:00,31.9,84,2.1,0.0,1.63,10.0
2024-07-21T21:00,31.3,84,2.6,0.0,1.46,0.0
2024-07-21T22:00,31.0,86,0.0,0.0,1.14,0.0
2024-07-21T23:00,29.9,91,0.0,0.0,1.06,0.0
2024-07-22T00:00,29.9,91,0.0,0.0,0.85,0.0
2024-07-22T01:00,29.5,93,0.0,0.0,1.08,0.0
2024-07-22T02:00,29.6,93,0.0,0.0,1.04,0.0
2024-07-22T03:00,29.6,93,0.0,0.0,0.8,0.0
2024-07-22T04:00,28.8,96,0.0,0.0,0.81,0.0
2024-07-22T05:00,28.8,96,0.0,0.0,1.1,0.0
2024-07-22T06:00,30.6,90,0.0,0.0,1.21,5.0
2024-07-22T07:00,31.2,87,0.0,0.0,1.12,85.0
2024-07-22T08:00,31.8,83,0.0,0.0,1.26,226.0
2024-07-22T09:00,31.7,83,0.0,0.0,1.58,260.0
2024-07-22T10:00,33.8,74,0.0,0.0,1.77,222.0
2024-07-22T11:00,33.8,76,0.0,0.0,1.66,254.0
2024-07-22T12:00,34.0,74,0.0,0.0,1.46,399.0
2024-07-22T13:00,35.1,70,0.0,0.0,1.25,421.0
2024-07-22T14:00,35.4,69,0.0,0.0,1.49,526.0
2024-07-22T15:00,35.5,68,0.0,0.0,1.49,592.0
2024-07-22T16:00,35.6,66,0.0,0.0,1.34,407.0
2024-07-22T17:00,35.8,65,0.0,0.0,1.14,279.0
2024-07-22T18:00,32.8,78,1.0,0.0,1.0,178.0
2024-07-22T19:00,30.6,85,4.1,0.0,2.97,68.0
2024-07-22T20:00,29.0,90,6.5,0.0,3.1,4.0
2024-07-22T21:00,29.0,90,0.5,0.0,1.9,0.0
2024-07-22T22:00,28.9,90,0.0,0.0,1.32,0.0
2024-07-22T23:00,27.5,95,0.0,0.0,0.64,0.0
2024-07-23T00:00,27.8,94,0.0,0.0,0.73,0.0
2024-07-23T01:00,27.5,96,0.0,0.0,0.64,0.0
2024-07-23T02:00,27.6,95,0.0,0.0,0.71,0.0
2024-07-23T03:00,27.6,95,0.0,0.0,0.98,0.0
2024-07-23T04:00,27.2,98,0.0,0.0,0.67,0.0
2024-07-23T05:00,27.2,99,0.0,0.0,0.58,0.0
2024-07-23T06:00,28.9,92,0.0,0.0,0.51,3.0
2024-07-23T07:00,28.9,92,0.0,0.0,0.63,38.0
2024-07-23T08:00,29.1,91,0.0,0.0,0.32,114.0
2024-07-23T09:00,28.9,92,0.0,0.0,0.5,176.0
2024-07-23T10:00,31.9,81,0.0,0.0,0.22,238.0
2024-07-23T11:00,31.8,82,0.0,0.0,0.1,273.0
2024-07-23T12:00,31.8,83,0.0,0.0,0.1,285.0
2024-07-23T13:00,34.1,75,0.0,0.0,0.28,440.0
2024-07-23T14:00,34.8,72,0.0,0.0,0.54,508.0
2024-07-23T15:00,35.1,70,0.0,0.0,1.3,439.0
2024-07-23T16:00,34.6,70,0.0,0.0,1.58,363.0
2024-07-23T17:00,34.7,70,0.0,0.0,1.91,242.0
2024-07-23T18:00,32.9,82,0.0,0.0,2.05,170.0
2024-07-23T19:00,32.7,83,0.0,0.0,1.64,55.0
2024-07-23T20:00,32.6,84,0.0,0.0,1.62,8.0
2024-07-23T21:00,32.4,86,0.0,0.0,1.73,0.0
2024-07-23T22:00,31.8,89,0.0,0.0,1.22,0.0
2024-07-23T23:00,30.7,92,0.0,0.0,1.06,0.0
2024-07-24T00:00,30.5,93,0.0,0.0,1.13,0.0
2024-07-24T01:00,29.6,97,0.0,0.0,0.82,0.0
2024-07-24T02:00,29.7,97,0.0,0.0,0.4,0.0
2024-07-24T03:00,29.6,97,0.0,0.0,0.67,0.0
2024-07-24T04:00,28.7,99,0.0,0.0,0.6,0.0
2024-07-24T05:00,28.9,99,0.0,0.0,0.63,0.0
2024-07-24T06:00,30.7,94,0.0,0.0,1.17,3.0
2024-07-24T07:00,30.8,93,0.0,0.0,1.55,64.0
2024-07-24T08:00,30.7,93,0.0,0.0,1.55,140.0
2024-07-24T09:00,31.0,91,0.0,0.0,1.3,285.0
2024-07-24T10:00,34.6,76,0.0,0.0,1.52,479.0
2024-07-24T11:00,35.1,72,0.1,0.0,1.35,618.0
2024-07-24T12:00,35.5,67,0.0,0.0,0.99,677.0
2024-07-24T13:00,36.2,62,0.0,0.0,0.64,653.0
2024-07-24T14:00,36.5,62,0.0,0.0,1.06,625.0
2024-07-24T15:00,37.2,60,0.1,0.0,1.7,472.0
2024-07-24T16:00,35.4,66,0.0,0.0,1.77,406.0
2024-07-24T17:00,35.3,67,0.0,0.0,1.17,254.0
2024-07-24T18:00,32.4,80,0.4,0.0,1.3,92.0
2024-07-24T19:00,30.8,84,2.6,0.0,2.73,30.0
2024-07-24T20:00,29.6,89,3.0,0.0,2.3,2.0
2024-07-24T21:00,29.4,88,0.6,0.0,1.71,0.0
2024-07-24T22:00,28.5,89,0.7,0.0,2.22,0.0
2024-07-24T23:00,27.7,93,0.5,0.0,2.36,0.0
2024-07-25T00:00,27.8,93,0.5,0.0,2.34,0.0
2024-07-25T01:00,27.4,93,0.7,0.0,2.14,0.0
2024-07-25T02:00,27.1,93,1.8,0.0,1.49,0.0
2024-07-25T03:00,27.1,93,1.3,0.0,1.08,0.0
2024-07-25T04:00,26.2,97,1.6,0.0,1.02,0.0
2024-07-25T05:00,26.4,95,0.7,0.0,1.17,0.0
2024-07-25T06:00,26.9,91,0.3,0.0,1.26,2.0
2024-07-25T07:00,27.1,91,0.2,0.0,1.98,36.0
2024-07-25T08:00,27.3,90,0.1,0.0,2.35,92.0
2024-07-25T09:00,27.1,90,0.0,0.0,2.2,90.0
2024-07-25T10:00,29.2,80,0.0,0.0,1.97,184.0
2024-07-25T11:00,29.0,80,0.0,0.0,1.94,265.0
2024-07-25T12:00,29.6,77,0.0,0.0,1.7,568.0
2024-07-25T13:00,32.1,68,0.0,0.0,1.61,720.0
2024-07-25T14:00,32.2,66,0.0,0.0,1.64,655.0
2024-07-25T15:00,32.5,64,0.0,0.0,1.58,598.0
2024-07-25T16:00,33.1,62,0.0,0.0,1.0,418.0
2024-07-25T17:00,33.2,61,1.2,0.0,0.67,337.0
2024-07-25T18:00,30.1,79,0.5,0.0,1.3,144.0
2024-07-25T19:00,30.0,79,0.0,0.0,1.04,79.0
2024-07-25T20:00,29.7,83,0.0,0.0,1.33,8.0
2024-07-25T21:00,29.6,85,0.0,0.0,1.63,0.0
2024-07-25T22:00,28.5,92,0.0,0.0,1.92,0.0
2024-07-25T23:00,27.5,97,0.0,0.0,2.02,0.0
2024-07-26T00:00,27.4,97,0.3,0.0,2.44,0.0
2024-07-26T01:00,26.9,98,0.5,0.0,2.41,0.0
2024-07-26T02:00,26.8,97,0.5,0.0,2.06,0.0
2024-07-26T03:00,26.8,95,0.2,0.0,1.57,0.0
2024-07-26T04:00,26.3,98,0.1,0.0,1.28,0.0
2024-07-26T05:00,26.4,97,0.1,0.0,1.25,0.0
2024-07-26T06:00,27.6,90,0.0,0.0,0.78,1.0
2024-07-26T07:00,27.2,91,0.0,0.0,0.78,40.0
2024-07-26T08:00,26.9,90,0.0,0.0,1.49,136.0
2024-07-26T09:00,27.2,89,0.0,0.0,2.52,255.0
2024-07-26T10:00,30.3,75,0.0,0.0,3.49,324.0
2024-07-26T11:00,30.0,76,0.0,0.0,4.18,371.0
2024-07-26T12:00,30.0,76,0.0,0.0,4.35,464.0
2024-07-26T13:00,31.9,65,0.0,0.0,4.3,507.0
2024-07-26T14:00,31.8,67,0.0,0.0,4.35,513.0
2024-07-26T15:00,32.4,64,0.0,0.0,4.25,616.0
2024-07-26T16:00,32.4,65,0.1,0.0,4.02,489.0
2024-07-26T17:00,32.6,65,0.0,0.0,3.94,363.0
2024-07-26T18:00,29.9,80,0.0,0.0,2.5,234.0
2024-07-26T19:00,30.0,77,0.0,0.0,2.06,95.0
2024-07-26T20:00,30.0,78,0.0,0.0,2.06,8.0
2024-07-26T21:00,29.9,79,0.0,0.0,2.46,0.0
2024-07-26T22:00,29.2,83,0.0,0.0,2.77,0.0
2024-07-26T23:00,27.6,88,0.0,0.0,2.56,0.0
2024-07-27T00:00,28.1,86,0.0,0.0,2.2,0.0
2024-07-27T01:00,27.5,88,0.0,0.0,1.84,0.0
2024-07-27T02:00,27.4,88,0.0,0.0,1.53,0.0
2024-07-27T03:00,27.5,88,0.0,0.0,1.3,0.0
2024-07-27T04:00,26.6,91,0.0,0.0,1.4,0.0
2024-07-27T05:00,26.7,91,0.0,0.0,1.41,0.0
2024-07-27T06:00,27.9,86,0.0,0.0,1.36,3.0
2024-07-27T07:00,28.3,85,0.0,0.0,1.22,75.0
2024-07-27T08:00,28.6,83,0.0,0.0,1.41,226.0
2024-07-27T09:00,28.7,81,0.0,0.0,2.21,385.0
2024-07-27T10:00,31.0,71,0.0,0.0,2.73,403.0
2024-07-27T11:00,31.0,70,0.0,0.0,2.92,515.0
2024-07-27T12:00,31.2,71,0.0,0.0,3.11,580.0
2024-07-27T13:00,33.0,64,0.0,0.0,3.33,628.0
2024-07-27T14:00,32.9,65,0.0,0.0,2.48,600.0
2024-07-27T15:00,33.1,65,0.0,0.0,2.33,652.0
2024-07-27T16:00,33.8,64,0.0,0.0,2.42,567.0
2024-07-27T17:00,33.2,67,0.0,0.0,2.14,430.0
2024-07-27T18:00,31.3,72,0.0,0.0,1.14,259.0
2024-07-27T19:00,31.3,72,0.0,0.0,0.81,103.0
2024-07-27T20:00,31.1,72,0.0,0.0,1.5,9.0
2024-07-27T21:00,31.1,72,0.0,0.0,2.12,0.0
2024-07-27T22:00,29.9,76,0.0,0.0,1.66,0.0
2024-07-27T23:00,28.3,86,0.0,0.0,1.5,0.0
2024-07-28T00:00,28.1,88,0.0,0.0,1.22,0.0
2024-07-28T01:00,27.9,90,0.0,0.0,1.43,0.0
2024-07-28T02:00,28.0,90,0.0,0.0,1.48,0.0
2024-07-28T03:00,27.8,91,0.0,0.0,1.33,0.0
2024-07-28T04:00,27.4,94,0.0,0.0,1.3,0.0
2024-07-28T05:00,27.6,93,0.0,0.0,0.91,0.0
2024-07-28T06:00,28.5,87,0.0,0.0,0.92,2.0
2024-07-28T07:00,28.6,85,0.0,0.0,0.72,56.0
2024-07-28T08:00,28.5,85,0.0,0.0,0.76,124.0
2024-07-28T09:00,28.9,83,0.0,0.0,1.17,255.0
2024-07-28T10:00,31.2,72,0.0,0.0,1.8,279.0
2024-07-28T11:00,31.9,68,0.0,0.0,2.95,593.0
2024-07-28T12:00,31.8,69,0.1,0.0,3.32,638.0
2024-07-28T13:00,32.9,67,0.0,0.0,2.86,603.0
2024-07-28T14:00,33.2,69,0.1,0.0,2.66,754.0
2024-07-28T15:00,33.4,68,0.0,0.0,2.78,666.0
2024-07-28T16:00,31.6,74,0.1,0.0,3.42,543.0
2024-07-28T17:00,30.8,79,0.1,0.0,3.23,283.0
2024-07-28T18:00,29.2,84,0.0,0.0,2.69,199.0
2024-07-28T19:00,29.3,83,0.0,0.0,1.8,80.0
2024-07-28T20:00,29.2,86,0.1,0.0,1.5,5.0
2024-07-28T21:00,29.1,86,0.7,0.0,1.24,0.0
2024-07-28T22:00,28.5,90,0.8,0.0,1.42,0.0
2024-07-28T23:00,27.2,96,2.3,0.0,1.98,0.0
2024-07-29T00:00,27.3,94,3.4,0.0,2.56,0.0
2024-07-29T01:00,27.0,96,3.5,0.0,2.72,0.0
2024-07-29T02:00,27.0,97,2.0,0.0,2.69,0.0
2024-07-29T03:00,26.8,97,6.6,0.0,2.88,0.0
2024-07-29T04:00,26.4,99,5.0,0.0,2.97,0.0
2024-07-29T05:00,26.4,99,3.7,0.0,2.96,0.0
2024-07-29T06:00,26.5,95,2.6,0.0,2.62,0.0
2024-07-29T07:00,26.0,96,2.1,0.0,2.46,5.0
2024-07-29T08:00,25.6,99,1.7,0.0,2.69,14.0
2024-07-29T09:00,25.2,100,1.4,0.0,2.79,54.0
2024-07-29T10:00,27.4,93,0.8,0.0,2.84,107.0
2024-07-29T11:00,27.7,94,0.5,0.0,2.63,187.0
2024-07-29T12:00,28.6,91,0.4,0.0,2.5,324.0
2024-07-29T13:00,30.0,85,0.3,0.0,2.44,336.0
2024-07-29T14:00,30.7,80,0.2,0.0,2.7,348.0
2024-07-29T15:00,30.7,79,0.2,0.0,2.42,271.0
2024-07-29T16:00,30.3,80,0.3,0.0,2.67,386.0
2024-07-29T17:00,29.8,83,0.9,0.0,2.56,218.0
2024-07-29T18:00,28.0,93,1.2,0.0,1.8,113.0
2024-07-29T19:00,27.8,93,0.0,0.0,1.41,33.0
2024-07-29T20:00,27.7,95,0.0,0.0,1.41,4.0
2024-07-29T21:00,27.8,93,0.0,0.0,1.63,0.0
2024-07-29T22:00,27.8,94,0.0,0.0,1.84,0.0
2024-07-29T23:00,27.2,95,0.0,0.0,1.91,0.0
2024-07-30T00:00,27.0,96,0.0,0.0,1.63,0.0
2024-07-30T01:00,26.6,96,0.0,0.0,1.8,0.0
2024-07-30T02:00,26.6,96,0.0,0.0,2.0,0.0
2024-07-30T03:00,26.5,96,0.0,0.0,1.92,0.0
2024-07-30T04:00,26.2,96,0.0,0.0,1.41,0.0
2024-07-30T05:00,26.2,96,0.0,0.0,1.56,0.0
2024-07-30T06:00,28.1,87,0.0,0.0,1.44,3.0
2024-07-30T07:00,28.7,85,0.0,0.0,1.64,70.0
2024-07-30T08:00,29.3,82,0.0,0.0,1.66,224.0
2024-07-30T09:00,29.5,81,0.0,0.0,2.92,308.0
2024-07-30T10:00,31.6,71,0.0,0.0,3.58,504.0
2024-07-30T11:00,31.5,72,0.1,0.0,3.84,631.0
2024-07-30T12:00,31.0,76,0.1,0.0,3.52,593.0
2024-07-30T13:00,31.8,73,1.3,0.0,3.05,642.0
2024-07-30T14:00,30.8,75,4.3,0.0,2.19,559.0
2024-07-30T15:00,29.8,78,0.8,0.0,2.52,596.0
2024-07-30T16:00,29.9,75,3.1,0.0,3.01,382.0
2024-07-30T17:00,29.7,76,2.8,0.0,1.72,192.0
2024-07-30T18:00,27.1,90,0.6,0.0,1.58,81.0
2024-07-30T19:00,27.2,89,0.0,0.0,1.8,29.0
2024-07-30T20:00,27.4,88,0.0,0.0,1.73,5.0
2024-07-30T21:00,27.5,89,0.0,0.0,1.53,0.0
2024-07-30T22:00,27.2,92,0.1,0.0,1.3,0.0
2024-07-30T23:00,26.1,96,1.0,0.0,1.14,0.0
2024-07-31T00:00,26.8,91,1.5,0.0,0.89,0.0
2024-07-31T01:00,26.3,92,1.5,0.0,0.78,0.0
2024-07-31T02:00,26.5,90,1.4,0.0,0.76,0.0
2024-07-31T03:00,26.3,91,0.4,0.0,0.81,0.0
2024-07-31T04:00,25.5,96,0.1,0.0,0.92,0.0
2024-07-31T05:00,25.4,97,0.0,0.0,1.02,0.0
2024-07-31T06:00,26.5,93,0.0,0.0,0.4,1.0
2024-07-31T07:00,26.6,93,0.0,0.0,1.12,50.0
2024-07-31T08:00,26.8,90,0.0,0.0,1.08,198.0
2024-07-31T09:00,26.8,91,0.0,0.0,1.49,341.0
2024-07-31T10:00,30.3,77,0.0,0.0,2.2,544.0
2024-07-31T11:00,30.4,77,0.0,0.0,2.48,638.0
2024-07-31T12:00,30.4,75,0.0,0.0,2.42,680.0
2024-07-31T13:00,33.0,65,0.0,0.0,2.52,700.0
2024-07-31T14:00,33.1,64,0.0,0.0,2.51,661.0
2024-07-31T15:00,33.6,61,0.0,0.0,2.39,762.0
2024-07-31T16:00,33.8,62,0.0,0.0,2.36,626.0
2024-07-31T17:00,34.1,62,0.0,0.0,2.02,456.0
2024-07-31T18:00,32.2,72,0.0,0.0,0.85,271.0
2024-07-31T19:00,31.3,78,0.0,0.0,1.24,100.0
2024-07-31T20:00,31.1,78,0.0,0.0,1.55,6.0
2024-07-31T21:00,31.2,77,0.0,0.0,1.68,0.0
2024-07-31T22:00,30.2,84,0.0,0.0,1.22,0.0
2024-07-31T23:00,28.5,89,0.0,0.0,1.08,0.0
2024-08-01T00:00,28.1,92,0.0,0.0,1.04,0.0
2024-08-01T01:00,27.3,94,0.0,0.0,1.04,0.0
2024-08-01T02:00,27.3,93,0.0,0.0,1.0,0.0
2024-08-01T03:00,27.4,93,0.0,0.0,1.0,0.0
2024-08-01T04:00,26.6,95,0.0,0.0,1.02,0.0
2024-08-01T05:00,26.4,96,0.0,0.0,1.1,0.0
2024-08-01T06:00,27.6,93,0.0,0.0,1.1,2.0
2024-08-01T07:00,27.8,92,0.0,0.0,1.39,77.0
2024-08-01T08:00,28.0,90,0.0,0.0,1.5,241.0
2024-08-01T09:00,28.1,88,0.0,0.0,1.64,429.0
2024-08-01T10:00,32.0,74,0.0,0.0,1.49,611.0
2024-08-01T11:00,32.2,74,0.0,0.0,1.41,759.0
2024-08-01T12:00,32.3,73,0.0,0.0,1.36,853.0
2024-08-01T13:00,34.7,65,0.0,0.0,1.25,890.0
2024-08-01T14:00,35.0,64,0.0,0.0,1.02,865.0
2024-08-01T15:00,35.2,62,0.0,0.0,0.61,741.0
2024-08-01T16:00,35.1,62,0.0,0.0,0.92,622.0
2024-08-01T17:00,35.4,60,0.0,0.0,1.78,457.0
2024-08-01T18:00,32.8,70,0.0,0.0,1.68,272.0
2024-08-01T19:00,32.0,77,0.0,0.0,1.55,89.0
2024-08-01T20:00,31.4,77,0.0,0.0,1.71,7.0
2024-08-01T21:00,31.3,77,0.0,0.0,1.3,0.0
2024-08-01T22:00,30.3,80,0.0,0.0,1.48,0.0
2024-08-01T23:00,28.4,88,0.0,0.0,1.3,0.0
2024-08-02T00:00,28.2,89,0.0,0.0,1.06,0.0
2024-08-02T01:00,27.4,92,0.0,0.0,1.03,0.0
2024-08-02T02:00,27.4,92,0.0,0.0,0.86,0.0
2024-08-02T03:00,27.3,92,0.0,0.0,0.86,0.0
2024-08-02T04:00,26.4,97,0.0,0.0,1.0,0.0
2024-08-02T05:00,26.2,96,0.0,0.0,0.86,0.0
2024-08-02T06:00,27.9,92,0.0,0.0,0.67,2.0
2024-08-02T07:00,28.3,91,0.0,0.0,0.3,66.0
2024-08-02T08:00,28.6,88,0.0,0.0,0.32,206.0
2024-08-02T09:00,28.6,89,0.0,0.0,0.45,330.0
2024-08-02T10:00,32.1,75,0.0,0.0,0.8,349.0
2024-08-02T11:00,32.3,75,0.0,0.0,1.36,458.0
2024-08-02T12:00,32.3,73,0.0,0.0,2.25,529.0
2024-08-02T13:00,34.5,63,0.0,0.0,2.28,663.0
2024-08-02T14:00,34.7,61,0.0,0.0,2.19,627.0
2024-08-02T15:00,34.9,61,0.0,0.0,2.26,702.0
2024-08-02T16:00,35.0,60,0.0,0.0,2.55,553.0
2024-08-02T17:00,35.0,61,0.0,0.0,2.62,412.0
2024-08-02T18:00,32.2,74,0.0,0.0,2.28,258.0
2024-08-02T19:00,31.8,74,0.0,0.0,1.77,102.0
2024-08-02T20:00,31.5,75,0.0,0.0,1.62,7.0
2024-08-02T21:00,31.0,77,0.0,0.0,1.52,0.0
2024-08-02T22:00,30.3,81,0.0,0.0,1.61,0.0
2024-08-02T23:00,28.6,88,0.0,0.0,1.43,0.0
2024-08-03T00:00,28.7,87,0.0,0.0,1.39,0.0
2024-08-03T01:00,28.3,89,0.0,0.0,1.39,0.0
2024-08-03T02:00,28.2,90,0.0,0.0,1.36,0.0
2024-08-03T03:00,28.0,91,0.0,0.0,1.43,0.0
2024-08-03T04:00,27.1,94,0.0,0.0,1.21,0.0
2024-08-03T05:00,27.1,94,0.0,0.0,1.26,0.0
2024-08-03T06:00,28.9,89,0.0,0.0,1.08,2.0
2024-08-03T07:00,29.5,87,0.0,0.0,1.0,70.0
2024-08-03T08:00,30.0,85,0.0,0.0,0.57,213.0
2024-08-03T09:00,30.2,84,0.0,0.0,1.43,316.0
2024-08-03T10:00,32.9,70,0.1,0.0,1.75,421.0
2024-08-03T11:00,33.1,69,0.2,0.0,1.71,614.0
2024-08-03T12:00,32.9,69,0.2,0.0,1.77,662.0
2024-08-03T13:00,34.7,63,0.1,0.0,1.7,691.0
2024-08-03T14:00,34.6,63,0.1,0.0,1.33,634.0
2024-08-03T15:00,34.7,64,0.0,0.0,0.76,475.0
2024-08-03T16:00,33.7,66,0.1,0.0,0.32,504.0
2024-08-03T17:00,34.2,63,0.0,0.0,1.12,328.0
2024-08-03T18:00,31.6,76,0.0,0.0,1.03,220.0
2024-08-03T19:00,31.2,80,0.0,0.0,1.43,76.0
2024-08-03T20:00,30.7,82,0.0,0.0,1.71,6.0
2024-08-03T21:00,30.5,84,0.0,0.0,1.56,0.0
2024-08-03T22:00,30.0,87,0.0,0.0,1.25,0.0
2024-08-03T23:00,28.2,95,0.0,0.0,0.45,0.0
2024-08-04T00:00,28.2,94,0.0,0.0,0.36,0.0
2024-08-04T01:00,27.8,96,0.0,0.0,0.36,0.0
2024-08-04T02:00,27.7,96,0.0,0.0,0.71,0.0
2024-08-04T03:00,27.8,96,0.0,0.0,0.73,0.0
2024-08-04T04:00,27.5,96,0.0,0.0,0.81,0.0
2024-08-04T05:00,27.4,97,0.0,0.0,0.5,0.0
2024-08-04T06:00,29.2,91,0.0,0.0,0.0,2.0
2024-08-04T07:00,29.3,90,0.0,0.0,0.28,55.0
2024-08-04T08:00,29.4,88,0.0,0.0,0.57,170.0
2024-08-04T09:00,29.6,88,0.0,0.0,1.17,326.0
2024-08-04T10:00,32.4,76,0.2,0.0,1.71,484.0
2024-08-04T11:00,32.2,77,0.4,0.0,1.64,541.0
2024-08-04T12:00,32.1,77,0.4,0.0,1.98,546.0
2024-08-04T13:00,32.3,75,0.4,0.0,2.19,487.0
2024-08-04T14:00,32.7,73,0.1,0.0,2.3,515.0
2024-08-04T15:00,32.2,75,4.3,0.0,2.56,442.0
2024-08-04T16:00,31.0,78,1.0,0.0,2.69,140.0
2024-08-04T17:00,30.8,79,0.0,0.0,2.02,104.0
2024-08-04T18:00,28.1,84,0.0,0.0,0.8,146.0
2024-08-04T19:00,28.5,86,0.0,0.0,0.92,61.0
2024-08-04T20:00,28.2,87,0.0,0.0,1.0,4.0
2024-08-04T21:00,28.6,85,0.0,0.0,1.08,0.0
2024-08-04T22:00,28.1,89,0.0,0.0,1.06,0.0
2024-08-04T23:00,26.5,95,0.0,0.0,0.92,0.0
2024-08-05T00:00,26.5,95,0.0,0.0,1.03,0.0
2024-08-05T01:00,26.4,95,0.0,0.0,0.86,0.0
2024-08-05T02:00,26.5,95,0.0,0.0,1.03,0.0
2024-08-05T03:00,26.2,95,0.7,0.0,0.94,0.0
2024-08-05T04:00,25.7,98,0.0,0.0,0.85,0.0
2024-08-05T05:00,25.8,97,0.0,0.0,0.78,0.0
2024-08-05T06:00,27.7,90,0.0,0.0,0.45,2.0
2024-08-05T07:00,28.3,89,0.0,0.0,0.78,67.0
2024-08-05T08:00,28.6,86,0.0,0.0,1.12,213.0
2024-08-05T09:00,28.7,85,0.0,0.0,1.21,399.0
2024-08-05T10:00,31.8,73,0.0,0.0,0.73,578.0
